"sampleid","method","test_type","concentration","volume","yield"
3702,"BB","new",1.28,60,76.8
3703,"BB","new",9.18,60,550.8
3704,"NBB","new",1.85,60,111
3705,"NBB","new",6.7,60,402
3706,"BB","new",4.66,60,279.6
3707,"BB","new",0.402,60,24.12
3708,"BB","new",8.7,60,522
3709,"BB","new",1.55,60,93
3710,"BB","new",15.6,60,936
3711,"NBB","new",5.1,60,306
3712,"NBB","new",2.96,60,177.6
3713,"BB","new",5.44,60,326.4
3714,"BB","new",1,60,60
3715,"BB","new",4.3,60,258
3716,"BB","new",5.04,60,302.4
3717,"BB","new",4.5,60,270
3718,"BB","new",5.72,60,343.2
3719,"BB","new",10,60,600
3720,"BB","new",7.18,60,430.8
3721,"BB","new",4.02,60,241.2
3722,"BB","new",11.1,60,666
3723,"BB","new",6.26,60,375.6
3724,"BB","new",0.414,60,24.84
3725,"BB","new",0.312,60,18.72
3726,"BB","new",0.594,60,35.64
3727,"BB","new",0.134,60,8.04
3728,"BB","new",0.144,60,8.64
3729,"BB","new",11.6,60,696
3730,"NBB","new",4.6,60,276
3731,"NBB","new",0.124,60,7.44
3732,"NBB","new",0.38,60,22.8
3733,"NBB","new",34,60,2040
3734,"NBB","new",2.76,60,165.6
3735,"NBB","new",3.6,60,216
3736,"BB","new",5.14,60,308.4
3737,"BB","new",26.6,60,1596
3738,"BB","new",33.4,60,2004
3739,"BB","new",10.5,60,630
3740,"BB","new",4.92,60,295.2
3741,"BB","new",2.82,60,169.2
3742,"BB","new",8.76,60,525.6
3743,"BB","new",20,60,1200
3744,"BB","new",10.4,60,624
3745,"BB","new",23.6,60,1416
3746,"BB","new",24.4,60,1464
3747,"BB","new",33,60,1980
3748,"NBB","new",11.3,60,678
3749,"BB","new",5.58,60,334.8
3750,"BB","new",7.62,60,457.2
3751,"BB","new",5.68,60,340.8
3752,"NBB","new",3.42,60,205.2
3753,"BB","new",24,60,1440
3754,"BB","new",12.6,60,756
3755,"BB","new",1.36,60,81.6
3756,"BB","new",23,60,1380
3757,"BB","new",14.3,60,858
3758,"BB","new",1.31,60,78.6
3759,"BB","new",12.8,60,768
3760,"BB","new",22.2,60,1332
3761,"BB","new",24.6,60,1476
3762,"BB","new",10.7,60,642
3763,"NBB","new",0.402,60,24.12
3764,"BB","new",11.3,60,678
3765,"BB","new",58.4,60,3504
3766,"BB","new",30.2,60,1812
3767,"BB","new",8.1,60,486
3768,"NBB","new",52.6,60,3156
3769,"BB","new",37.4,60,2244
3770,"NBB","new",10.7,60,642
3771,"NBB","new",19.8,60,1188
3772,"BB","new",2.82,60,169.2
3773,"BB","new",0.736,60,44.16
3774,"BB","new",13.4,60,804
3775,"NBB","new",4.24,60,254.4
3776,"BB","new",13,60,780
3777,"BB","new",39.8,60,2388
3778,"BB","new",7.56,60,453.6
3779,"BB","new",2.24,60,134.4
3780,"BB","new",12,60,720
3781,"BB","new",15.5,60,930
3782,"BB","new",0.902,60,54.12
3783,"BB","new",19.3,60,1158
3784,"BB","new",5.38,60,322.8
3785,"BB","new",16,60,960
3786,"BB","new",11.3,60,678
3787,"BB","new",11.3,60,678
3788,"BB","new",18.6,60,1116
3789,"BB","new",2.04,60,122.4
3790,"BB","new",68.6,60,4116
3791,"BB","new",3.197,60,191.82
3792,"BB","new",23.482,60,1408.92
3793,"BB","new",22.438,60,1346.28
3794,"BB","new",10.334,60,620.04
3795,"BB","new",6.71,60,402.6
3796,"BB","new",83.784,60,5027.04
3797,"NBB","new",16.085,60,965.1
3798,"BB","new",3.88,60,232.8
3799,"NBB","new",4.36,60,261.6
3800,"NBB","new",23.8,60,1428
3801,"NBB","new",8.2,60,492
3802,"NBB","new",23.4,60,1404
3803,"BB","new",43.6,60,2616
3804,"BB","new",6.1,60,366
3805,"BB","new",24,60,1440
3806,"BB","new",10.9,60,654
3807,"NBB","new",15.2,60,912
3808,"NBB","new",7.42,60,445.2
3809,"BB","new",15.6,60,936
3810,"BB","new",13.2,60,792
3811,"NBB","new",21.2,60,1272
3812,"NBB","new",7.56,60,453.6
3813,"BB","new",13.5,60,810
3814,"BB","new",11.1,60,666
3815,"BB","new",26.4,60,1584
3816,"NBB","new",12.4,60,744
3817,"BB","new",15.8,60,948
3818,"BB","new",38.4,60,2304
3819,"BB","new",21.2,60,1272
3820,"BB","new",20.8,60,1248
3821,"BB","new",31.6,60,1896
3822,"BB","new",9.3,60,558
3823,"BB","new",11.4,60,684
3824,"BB","new",4.02,60,241.2
3825,"BB","new",6.1,60,366
3826,"BB","new",23.6,60,1416
3827,"BB","new",20.8,60,1248
3828,"BB","new",4.34,60,260.4
3829,"BB","new",13.5,60,810
3830,"BB","new",17.4,60,1044
3831,"BB","new",15.6,60,936
3832,"BB","new",10,60,600
3833,"BB","new",23.2,60,1392
3834,"BB","new",13.8,60,828
3835,"BB","new",9.78,60,586.8
3836,"BB","new",0.834,60,50.04
3837,"BB","new",9.48,60,568.8
3838,"BB","new",14,60,840
3839,"NBB","new",9.02,60,541.2
3840,"BB","new",5,60,300
3841,"NBB","new",7.22,60,433.2
3842,"BB","new",13.3,60,798
3843,"BB","new",6.4,60,384
3844,"BB","new",42.8,60,2568
3845,"NBB","new",2.68,60,160.8
3846,"NBB","new",3.52,60,211.2
3847,"BB","new",0.138,60,8.28
3848,"NBB","new",1.48,60,88.8
3849,"BB","new",2.4,60,144
3850,"BB","new",1.08,60,64.8
3851,"BB","new",0.94,60,56.4
3852,"BB","new",10.8,60,648
3853,"BB","new",10.8,60,648
3854,"NBB","new",21.6,60,1296
3855,"NBB","new",5.48,60,328.8
3856,"NBB","new",26.6,60,1596
3857,"BB","new",4.88,60,292.8
3858,"BB","new",3.04,60,182.4
3859,"NBB","new",3.1,60,186
3860,"BB","new",35.4,60,2124
3861,"BB","new",12.1,60,726
3862,"NBB","new",2.1,60,126
3863,"BB","new",29.2,60,1752
3864,"NBB","new",7.92,60,475.2
3865,"BB","new",6.72,60,403.2
3866,"BB","new",0.16,60,9.6
3867,"BB","new",29.6,60,1776
3868,"BB","new",28.2,60,1692
3869,"BB","new",4.58,60,274.8
3870,"BB","new",5.6,60,336
3871,"BB","new",12.9,60,774
3872,"BB","new",22,60,1320
3873,"BB","new",0.54,60,32.4
3874,"BB","new",44,60,2640
3875,"BB","new",40.8,60,2448
3876,"BB","new",19.9,60,1194
3877,"BB","new",3.7,60,222
3878,"BB","new",52.8,60,3168
3879,"BB","new",7.68,60,460.8
3880,"BB","new",9.84,60,590.4
3881,"BB","new",16.6,60,996
3882,"BB","new",16.1,60,966
3883,"BB","new",8.82,60,529.2
3884,"BB","new",6.34,60,380.4
3885,"BB","new",2.46,60,147.6
3886,"BB","new",3.56,60,213.6
3887,"BB","new",2.28,60,136.8
3888,"BB","new",2.22,60,133.2
3889,"BB","new",0.936,60,56.16
3890,"BB","new",16,60,960
3891,"BB","new",18,60,1080
3892,"BB","new",17.7,60,1062
3893,"BB","new",37.6,60,2256
3894,"BB","new",35.8,60,2148
3895,"BB","new",2.04,60,122.4
3896,"BB","new",2.2,60,132
3897,"BB","new",3.28,60,196.8
3898,"BB","new",10.4,60,624
3899,"BB","new",0.138,60,8.28
3900,"BB","new",16,60,960
3901,"BB","new",4.86,60,291.6
3902,"BB","new",73,60,4380
3903,"BB","new",0.466,60,27.96
3904,"BB","new",0.158,60,9.48
3905,"BB","new",3.16,60,189.6
3906,"BB","new",3.78,60,226.8
3907,"BB","new",3.36,60,201.6
3908,"NBB","new",1.96,60,117.6
3909,"BB","new",13.9,60,834
3910,"BB","new",22.8,60,1368
3911,"BB","new",13.2,60,792
3912,"NBB","new",0.284,60,17.04
3913,"BB","new",21.8,60,1308
3914,"NBB","new",4.84,60,290.4
3915,"NBB","new",2.66,60,159.6
3916,"NBB","new",0.42,60,25.2
3917,"BB","new",0.688,60,41.28
3918,"BB","new",9.5,60,570
3919,"BB","new",2.7,60,162
3920,"NBB","new",18.1,60,1086
3921,"BB","new",0.146,60,8.76
3922,"BB","new",0.246,60,14.76
3923,"BB","new",0.104,60,6.24
3924,"NBB","new",18.3,60,1098
3925,"NBB","new",7.16,60,429.6
3926,"BB","new",5.76,60,345.6
3927,"NBB","new",27.2,60,1632
3928,"NBB","new",56.6,60,3396
3929,"NBB","new",0.684,60,41.04
3930,"BB","new",2.78,60,166.8
3931,"BB","new",0.544,60,32.64
3932,"BB","new",14,60,840
3933,"BB","new",11.8,60,708
3934,"BB","new",13.3,60,798
3935,"BB","new",9.94,60,596.4
3936,"BB","new",4.3,60,258
3937,"BB","new",11.4,60,684
3938,"BB","new",13.2,60,792
3939,"BB","new",8.34,60,500.4
3940,"BB","new",5.44,60,326.4
3941,"BB","new",63.4,55,3487
3942,"BB","new",56.4,55,3102
3943,"BB","new",10,50,500
3944,"BB","new",60.4,50,3020
3945,"BB","new",33.6,55,1848
3946,"NBB","new",5.68,50,284
3947,"BB","new",13.5,60,810
3948,"BB","new",8.28,60,496.8
3949,"BB","new",12.9,60,774
3950,"BB","new",11.7,60,702
3951,"BB","new",23.6,60,1416
3952,"BB","new",11.1,60,666
3953,"BB","new",8.36,60,501.6
3954,"BB","new",4.86,60,291.6
3955,"BB","new",14.1,60,846
3956,"BB","new",5.32,60,319.2
3957,"NBB","new",9.68,60,580.8
3958,"NBB","new",5.64,60,338.4
3959,"NBB","new",0.31,60,18.6
3960,"NBB","new",5.76,60,345.6
3961,"BB","new",4.22,60,253.2
3962,"BB","new",6.5,60,390
3963,"NBB","new",5.22,60,313.2
3964,"BB","new",27.2,60,1632
3965,"BB","new",35.4,60,2124
3966,"BB","new",0.1,60,6
3967,"BB","new",16,60,960
3968,"NBB","new",11.3,62,700.6
3969,"BB","new",11.2,62,694.4
3970,"NBB","new",0.936,62,58.032
3971,"BB","new",19.5,62,1209
3972,"BB","new",10.9,62,675.8
3973,"BB","new",1.51,62,93.62
3974,"BB","new",7.7,62,477.4
3975,"NBB","new",5.42,62,336.04
3976,"BB","new",0.67,62,41.54
3977,"BB","new",9.8,62,607.6
3978,"NBB","new",3.88,62,240.56
3979,"NBB","new",41.6,60,2496
3980,"BB","new",35.4,60,2124
3981,"BB","new",30.6,60,1836
3982,"NBB","new",0.962,60,57.72
3983,"NBB","new",7.38,60,442.8
3984,"BB","new",6.16,60,369.6
3985,"NBB","new",6.26,60,375.6
3986,"NBB","new",2.92,60,175.2
3987,"NBB","new",2.88,60,172.8
3988,"BB","new",1.93,60,115.8
3989,"BB","new",0.39,60,23.4
3990,"BB","new",14.9,60,894
3991,"BB","new",0.218,60,13.08
3992,"BB","new",5.04,60,302.4
3993,"BB","new",39.6,60,2376
3994,"NBB","new",8.76,60,525.6
3995,"NBB","new",8.74,60,524.4
3996,"BB","new",7,60,420
3997,"BB","new",10.6,60,636
3998,"BB","new",6.22,60,373.2
3999,"BB","new",4.88,60,292.8
4000,"BB","new",0.822,60,49.32
4001,"BB","new",57,60,3420
4002,"BB","new",10.3,60,618
4003,"BB","new",19.8,60,1188
4004,"NBB","new",3.24,60,194.4
4005,"BB","new",17.3,60,1038
4006,"BB","new",8.52,60,511.2
4007,"BB","new",10.6,60,636
4008,"BB","new",25.4,60,1524
4009,"BB","new",33,60,1980
4010,"BB","new",90.8,60,5448
4011,"BB","new",1.76,60,105.6
4012,"BB","new",6.86,60,411.6
4013,"BB","new",13.1,60,786
4014,"BB","new",0.15,60,9
4015,"BB","new",6.86,60,411.6
4016,"BB","new",2.08,60,124.8
4017,"BB","new",33,60,1980
4018,"BB","new",12.1,60,726
4019,"BB","new",14.5,60,870
4020,"BB","new",3.52,60,211.2
4021,"BB","new",62.6,60,3756
4022,"BB","new",1.42,60,85.2
4023,"NBB","new",3.86,60,231.6
4024,"NBB","new",15.2,60,912
4025,"NBB","new",15.1,60,906
4026,"NBB","new",2.96,60,177.6
4027,"NBB","new",4.88,60,292.8
4028,"NBB","new",4.92,60,295.2
4029,"BB","new",3.24,60,194.4
4030,"BB","new",8.68,60,520.8
4031,"BB","new",0.38,60,22.8
4032,"BB","new",33,60,1980
4033,"BB","new",11,60,660
4034,"BB","new",27.8,60,1668
4035,"BB","new",9.18,60,550.8
4036,"BB","new",2.2,60,132
4037,"NBB","new",2.06,60,123.6
4038,"BB","new",3.08,60,184.8
4039,"BB","new",2.98,60,178.8
4040,"BB","new",2.12,60,127.2
4041,"NBB","new",6.82,60,409.2
4042,"BB","new",12.9,60,774
4043,"NBB","new",0.182,60,10.92
4044,"BB","new",1.44,60,86.4
4045,"NBB","new",4.76,60,285.6
4046,"NBB","new",3.02,60,181.2
4047,"NBB","new",0.116,60,6.96
4048,"NBB","new",1.73,60,103.8
4049,"BB","new",20,60,1200
4050,"BB","new",1.53,60,91.8
4051,"BB","new",29,60,1740
4052,"NBB","new",13.6,60,816
4053,"BB","new",8.02,60,481.2
4054,"BB","new",1.12,60,67.2
4055,"BB","new",33.8,60,2028
4056,"BB","new",0.416,60,24.96
4057,"BB","new",5.74,60,344.4
4058,"BB","new",21.2,60,1272
4059,"NBB","new",8.76,60,525.6
4060,"NBB","new",3.12,60,187.2
4061,"NBB","new",1.31,60,78.6
4062,"NBB","new",3.7,60,222
4063,"BB","new",5.32,60,319.2
4064,"BB","new",14.7,60,882
4065,"NBB","new",36,60,2160
4066,"NBB","new",4.52,60,271.2
4067,"BB","new",12,60,720
4068,"BB","new",0.7,60,42
4069,"BB","new",0.898,60,53.88
4070,"BB","new",8.4,60,504
4071,"NBB","new",28.8,70,2016
4072,"BB","new",16.4,70,1148
4073,"NBB","new",2.4,70,168
4074,"BB","new",5.26,70,368.2
4075,"NBB","new",9.92,70,694.4
4076,"BB","new",18.3,70,1281
4077,"BB","new",5.38,70,376.6
4078,"BB","new",10.1,70,707
4079,"NBB","new",4.52,70,316.4
4080,"BB","new",3.98,70,278.6
4081,"NBB","new",6.34,70,443.8
4082,"NBB","new",0.202,60,12.12
4083,"BB","new",4.2,60,252
4084,"BB","new",5.4,60,324
4085,"NBB","new",0.952,60,57.12
4086,"BB","new",100,60,6000
4087,"NBB","new",3.04,60,182.4
4088,"BB","new",8.08,60,484.8
4089,"BB","new",12.3,60,738
4090,"BB","new",9.1,60,546
4091,"BB","new",15.7,60,942
4092,"NBB","new",57.6,60,3456
4093,"BB","new",14.2,60,852
4094,"BB","new",16.7,60,1002
4095,"BB","new",41.4,60,2484
4096,"NBB","new",1.75,60,105
4097,"BB","new",8.1,60,486
4098,"NBB","new",2.32,60,139.2
4099,"BB","new",81.2,60,4872
4100,"NBB","new",0.272,60,16.32
4101,"BB","new",2.68,60,160.8
4102,"NBB","new",0.97,60,58.2
4103,"BB","new",44.8,60,2688
4104,"BB","new",34.6,60,2076
4105,"BB","new",5.76,60,345.6
4106,"BB","new",47,60,2820
4107,"BB","new",6.88,60,412.8
4108,"BB","new",8.96,60,537.6
4109,"BB","new",14.1,60,846
4110,"BB","new",17.4,60,1044
4111,"BB","new",16.5,60,990
4112,"BB","new",20.2,60,1212
4113,"NBB","new",4.1,60,246
4114,"BB","new",24.4,60,1464
4115,"BB","new",5.6,60,336
4116,"BB","new",2.36,60,141.6
4117,"BB","new",28.6,60,1716
4118,"BB","new",10.9,60,654
4119,"NBB","new",2.1,60,126
4120,"BB","new",31,65,2015
4121,"BB","new",16.2,65,1053
4122,"NBB","new",9.38,65,609.7
4123,"NBB","new",5.02,65,326.3
4124,"NBB","new",3.18,65,206.7
4125,"BB","new",10.2,65,663
4126,"BB","new",10.5,65,682.5
4127,"BB","new",1.31,65,85.15
4128,"BB","new",6.14,65,399.1
4129,"BB","new",3.8,65,247
4130,"BB","new",19.2,65,1248
4131,"BB","new",5.28,65,343.2
4132,"BB","new",16.2,60,972
4133,"BB","new",5.62,60,337.2
4134,"BB","new",45.2,60,2712
4135,"BB","new",11.1,60,666
4136,"BB","new",19.6,60,1176
4137,"BB","new",8.56,60,513.6
4138,"BB","new",11.4,60,684
4139,"BB","new",2.88,60,172.8
4140,"BB","new",4.36,60,261.6
4141,"BB","new",13.3,60,798
4142,"BB","new",38.6,60,2316
4143,"BB","new",16,60,960
4144,"BB","new",3.58,60,214.8
4145,"BB","new",12.5,60,750
4146,"BB","new",45.2,60,2712
4147,"BB","new",60.4,60,3624
4148,"BB","new",0.934,60,56.04
4149,"BB","new",14.2,60,852
4150,"BB","new",0.184,60,11.04
4151,"BB","new",6.52,60,391.2
4152,"BB","new",2.84,60,170.4
4153,"BB","new",9.6,60,576
4154,"BB","new",4.34,60,260.4
4155,"BB","new",9.28,60,556.8
4156,"BB","new",7.12,60,427.2
4157,"BB","new",8.58,60,514.8
4158,"BB","new",30.4,60,1824
4159,"BB","new",2.54,60,152.4
4160,"BB","new",9.68,60,580.8
4161,"BB","new",13.4,60,804
4162,"BB","new",1.99,60,119.4
4163,"BB","new",18.8,60,1128
4164,"BB","new",2.78,60,166.8
4165,"BB","new",15,60,900
4166,"BB","new",47.2,60,2832
4167,"BB","new",28.4,60,1704
4168,"BB","new",4,60,240
4169,"BB","new",50,60,3000
4170,"BB","new",4.12,60,247.2
4171,"NBB","new",21,60,1260
4172,"BB","new",5.2,60,312
4173,"BB","new",16.7,60,1002
4174,"BB","new",33.2,60,1992
4175,"NBB","new",9,60,540
4176,"BB","new",11.7,60,702
4177,"BB","new",7.94,60,476.4
4178,"BB","new",17.6,60,1056
4179,"NBB","new",6.06,55,333.3
4180,"BB","new",20,55,1100
4181,"BB","new",12,60,720
4182,"NBB","new",0.362,60,21.72
4183,"NBB","new",2.44,60,146.4
4184,"BB","new",0.442,60,26.52
4185,"BB","new",0.158,60,9.48
4186,"NBB","new",1.54,60,92.4
4187,"BB","new",0.286,60,17.16
4188,"NBB","new",7.78,60,466.8
4189,"BB","new",0.138,60,8.28
4190,"BB","new",0.366,60,21.96
4191,"NBB","new",7.56,60,453.6
4192,"BB","new",7.94,60,476.4
4193,"NBB","new",0.404,60,24.24
4194,"BB","new",0.602,60,36.12
4195,"BB","new",2.02,60,121.2
4196,"NBB","new",0.292,60,17.52
4197,"NBB","new",2.06,60,123.6
4198,"NBB","new",0.116,60,6.96
4199,"NBB","new",2.82,60,169.2
4200,"NBB","new",2.04,60,122.4
4201,"BB","new",10.6,60,636
4202,"BB","new",0.52,60,31.2
4203,"BB","new",0.898,60,53.88
4204,"BB","new",62.8,60,3768
4205,"BB","new",22.2,60,1332
4206,"BB","new",23.6,60,1416
4207,"BB","new",37.8,60,2268
4208,"NBB","new",31.358,65,2038.27
4209,"NBB","new",53.941,65,3506.165
4210,"NBB","new",2.884,65,187.46
4211,"NBB","new",1.28,65,83.2
4212,"NBB","new",12.538,65,814.97
4213,"NBB","new",8.505,65,552.825
4214,"NBB","new",3.153,65,204.945
4215,"NBB","new",7.073,65,459.745
4216,"BB","new",10.428,65,677.82
4217,"NBB","new",5.136,65,333.84
4218,"NBB","new",19.199,65,1247.935
4219,"BB","new",11.559,65,751.335
4220,"BB","new",0.366,65,23.79
4221,"BB","new",34.141,65,2219.165
4222,"BB","new",1.465,65,95.225
4223,"NBB","new",11.153,65,724.945
4224,"BB","new",35.276,65,2292.94
4225,"BB","new",0.682,65,44.33
4226,"BB","new",49.166,65,3195.79
4227,"BB","new",48.326,65,3141.19
4228,"BB","new",38.862,65,2526.03
4229,"BB","new",3.013,65,195.845
4230,"BB","new",6.342,65,412.23
4231,"NBB","new",10.1,65,656.5
4232,"BB","new",2.78,65,180.7
4233,"BB","new",6.64,65,431.6
4234,"BB","new",12.2,65,793
4235,"NBB","new",0.592,65,38.48
4236,"NBB","new",4.8,65,312
4237,"NBB","new",12.1,65,786.5
4238,"NBB","new",4.72,65,306.8
4239,"BB","new",21.2,65,1378
4240,"NBB","new",0.518,65,33.67
4241,"BB","new",2.26,65,146.9
4242,"BB","new",12.7,65,825.5
4243,"NBB","new",1.06,65,68.9
4244,"NBB","new",2.64,65,171.6
4245,"BB","new",23.2,65,1508
4246,"BB","new",12.2,65,793
4247,"BB","new",36,65,2340
4248,"BB","new",11.2,65,728
4249,"BB","new",16.5,65,1072.5
4250,"BB","new",14.9,65,968.5
4251,"BB","new",18.3,65,1189.5
4252,"BB","new",7.76,65,504.4
4253,"BB","new",32.8,65,2132
4254,"BB","new",0.596,65,38.74
4255,"BB","new",7.3,65,474.5
4256,"BB","new",1.12,65,72.8
4257,"BB","new",0.1,65,6.5
4258,"BB","new",10.4,65,676
4259,"NBB","new",0.422,65,27.43
4260,"BB","new",1.73,65,112.45
4261,"BB","new",2.22,65,144.3
4262,"BB","new",21.2,65,1378
4263,"BB","new",5.4,65,351
4264,"BB","new",1.64,65,106.6
4265,"BB","new",3.18,65,206.7
4266,"BB","new",16.8,65,1092
4267,"BB","new",63,65,4095
4268,"BB","new",26.4,65,1716
4269,"BB","new",0.57,65,37.05
4270,"BB","new",14.6,65,949
4271,"BB","new",1.11,65,72.15
4272,"NBB","new",6.34,65,412.1
4273,"BB","new",5.68,65,369.2
4274,"BB","new",0.224,65,14.56
4275,"BB","new",4.68,70,327.6
4276,"NBB","new",0.66,70,46.2
4277,"BB","new",10.7,60,642
4278,"BB","new",3.72,60,223.2
4279,"BB","new",23.8,65,1547
4280,"BB","new",2.06,65,133.9
4281,"BB","new",63.8,60,3828
4282,"NBB","new",2.24,60,134.4
4283,"BB","new",32,65,2080
4284,"BB","new",0.308,60,18.48
4285,"BB","new",44.6,60,2676
4286,"NBB","new",7.06,70,494.2
4287,"NBB","new",2.22,60,133.2
4288,"NBB","new",0.808,65,52.52
4289,"BB","new",17.9,70,1253
4290,"BB","new",19.7,60,1182
4291,"NBB","new",1.72,60,103.2
4292,"BB","new",10.6,60,636
4293,"NBB","new",3.56,60,213.6
4294,"NBB","new",9.38,60,562.8
4295,"BB","new",5.74,60,344.4
4296,"NBB","new",0.244,60,14.64
4297,"BB","new",3.74,60,224.4
4298,"BB","new",4.04,60,242.4
4299,"BB","new",0.554,60,33.24
4300,"BB","new",0.504,60,30.24
4301,"BB","new",4.34,60,260.4
4302,"BB","new",7,60,420
4303,"BB","new",0.272,60,16.32
4304,"NBB","new",4.62,60,277.2
4305,"NBB","new",1.58,60,94.8
4306,"NBB","new",3.34,60,200.4
4307,"NBB","new",0.928,60,55.68
4308,"BB","new",0.302,60,18.12
4309,"NBB","new",1.84,60,110.4
4310,"NBB","new",4.58,60,274.8
4311,"BB","new",10.8,60,648
4312,"NBB","new",0.838,60,50.28
4313,"NBB","new",4.48,60,268.8
4314,"NBB","new",19.2,60,1152
4315,"BB","new",28.4,60,1704
4316,"NBB","new",4.4,60,264
4317,"NBB","new",6.48,60,388.8
4318,"NBB","new",7.74,60,464.4
4319,"BB","new",7.98,70,558.6
4320,"BB","new",4.26,70,298.2
4321,"BB","new",0.13,70,9.1
4322,"BB","new",6.12,65,397.8
4323,"NBB","new",2.24,70,156.8
4324,"BB","new",0.694,60,41.64
4325,"NBB","new",0.606,70,42.42
4326,"BB","new",8.16,60,489.6
4327,"BB","new",26.6,60,1596
4328,"BB","new",4.22,60,253.2
4329,"BB","new",13.7,60,822
4330,"BB","new",6.42,65,417.3
4331,"BB","new",11,65,715
4332,"BB","new",17,70,1190
4333,"NBB","new",27.2,70,1904
4334,"BB","new",4.74,70,331.8
4335,"BB","new",19.9,65,1293.5
4336,"BB","new",7.06,65,458.9
4337,"BB","new",12.7,65,825.5
4338,"BB","new",7.94,65,516.1
4339,"BB","new",62.8,65,4082
4340,"NBB","new",3.46,65,224.9
4341,"BB","new",23.6,65,1534
4342,"BB","new",27.6,65,1794
4343,"BB","new",18,65,1170
4344,"BB","new",32,65,2080
4345,"NBB","new",17.2,65,1118
4346,"BB","new",36.8,65,2392
4347,"NBB","new",0.58,65,37.7
4348,"NBB","new",0.282,65,18.33
4349,"BB","new",1.67,65,108.55
4350,"BB","new",2.12,65,137.8
4351,"BB","new",1.62,65,105.3
4352,"BB","new",3.28,65,213.2
4353,"BB","new",1.36,65,88.4
4354,"BB","new",2.64,65,171.6
4355,"BB","new",1.77,65,115.05
4356,"BB","new",2.72,65,176.8
4357,"BB","new",1.9,65,123.5
4358,"BB","new",7.66,65,497.9
4359,"BB","new",4.52,65,293.8
4360,"NBB","new",6.32,60,379.2
4361,"BB","new",44.8,65,2912
4362,"NBB","new",1.29,60,77.4
4363,"BB","new",65.2,65,4238
4364,"NBB","new",2.62,65,170.3
4365,"NBB","new",18.8,65,1222
4366,"BB","new",2.22,65,144.3
4367,"NBB","new",20.8,65,1352
4368,"NBB","new",4.7,65,305.5
4369,"BB","new",8.4,65,546
4370,"NBB","new",0.132,65,8.58
4371,"BB","new",2.74,65,178.1
4372,"BB","new",13.5,60,810
4373,"BB","new",13.8,60,828
4374,"BB","new",35.98,60,2158.8
4375,"BB","new",7.636,60,458.16
4376,"NBB","new",4.125,60,247.5
4377,"NBB","new",8.135,60,488.1
4378,"BB","new",15.47,60,928.2
4379,"NBB","new",3.12,60,187.2
4380,"BB","new",26.557,60,1593.42
4381,"BB","new",14.573,60,874.38
4382,"BB","new",24.203,60,1452.18
4383,"NBB","new",0.595,60,35.7
4384,"BB","new",1.043,60,62.58
4385,"BB","new",20.066,60,1203.96
4386,"BB","new",4.52,60,271.2
4387,"BB","new",13,60,780
4388,"BB","new",3.22,60,193.2
4389,"BB","new",15.8,60,948
4390,"BB","new",24.2,60,1452
4391,"BB","new",9.86,60,591.6
4392,"BB","new",9.62,60,577.2
4393,"BB","new",8.14,60,488.4
4394,"BB","new",75,60,4500
4395,"BB","new",0.976,60,58.56
4396,"NBB","new",2.86,60,171.6
4397,"BB","new",9.6,60,576
4398,"BB","new",4.62,60,277.2
4399,"BB","new",3.82,60,229.2
4400,"BB","new",16.5,60,990
4401,"BB","new",13.5,60,810
4402,"BB","new",4.62,60,277.2
4403,"BB","new",31.8,60,1908
4404,"BB","new",39.6,60,2376
4405,"BB","new",7.84,60,470.4
4406,"BB","new",2.24,60,134.4
4407,"NBB","new",44.187,60,2651.22
4408,"NBB","new",6.721,60,403.26
4409,"BB","new",13.835,60,830.1
4410,"BB","new",12.374,60,742.44
4411,"BB","new",44.769,60,2686.14
4412,"BB","new",4.785,60,287.1
4413,"BB","new",15.931,60,955.86
4414,"NBB","new",3.997,60,239.82
4415,"BB","new",20.327,60,1219.62
4416,"BB","new",22.469,60,1348.14
4417,"NBB","new",9.144,60,548.64
4418,"BB","new",3.377,60,202.62
4419,"BB","new",2.458,60,147.48
4420,"BB","new",20.265,60,1215.9
4421,"NBB","new",6.272,60,376.32
4422,"BB","new",16.619,60,997.14
4423,"BB","new",3.026,60,181.56
4424,"BB","new",38.765,60,2325.9
4425,"BB","new",29.2,60,1752
4426,"NBB","new",8.24,60,494.4
4427,"NBB","new",11.3,60,678
4428,"NBB","new",7.9,60,474
4429,"NBB","new",8.84,60,530.4
4430,"BB","new",5.32,60,319.2
4431,"BB","new",7.58,60,454.8
4432,"NBB","new",43.8,60,2628
4433,"NBB","new",10.4,60,624
4434,"NBB","new",1.05,60,63
4435,"NBB","new",5.816,60,348.96
4436,"NBB","new",5.002,60,300.12
4437,"NBB","new",4.002,60,240.12
4438,"NBB","new",4.643,60,278.58
4439,"NBB","new",5.637,60,338.22
4440,"NBB","new",7.779,60,466.74
4441,"BB","new",60.252,60,3615.12
4442,"NBB","new",2.298,60,137.88
4443,"BB","new",52.328,60,3139.68
4444,"NBB","new",14.683,60,880.98
4445,"BB","new",28.182,60,1690.92
4446,"BB","new",40.149,60,2408.94
4447,"NBB","new",5.758,60,345.48
4448,"NBB","new",4.364,60,261.84
4449,"NBB","new",44.323,60,2659.38
4450,"BB","new",21.47,60,1288.2
4451,"BB","new",10.805,60,648.3
4452,"NBB","new",0.486,60,29.16
4453,"BB","new",42.08,60,2524.8
4454,"BB","new",18.873,60,1132.38
4455,"NBB","new",0.544,60,32.64
